,imdb_id,release_date,genres,title,budget,revenue,runtime_mins,vote_average,vote_count
473,tt1267297,2014-07-23,"['Action', 'Adventure']",Hercules,100000000,244819862,99,5.7,2993
474,tt1528100,2014-12-03,"['Adventure', 'Drama', 'Action']",Exodus: Gods and Kings,140000000,268031828,150,5.8,3367
475,tt2872718,2014-10-23,"['Crime', 'Drama', 'Thriller']",Nightcrawler,8500000,50300000,118,7.7,7181
476,tt2180411,2014-12-24,"['Fantasy', 'Comedy']",Into the Woods,50000000,212902372,125,5.8,3369
477,tt2692250,2014-12-17,"['Adventure', 'Comedy', 'Fantasy', 'Family']",Night at the Museum: Secret of the Tomb,127000000,363204635,97,6.2,4248
478,tt1086772,2014-05-21,['Comedy'],Blended,40000000,123494610,117,6.8,2190
479,tt1911658,2014-11-22,"['Family', 'Animation', 'Adventure', 'Comedy']",Penguins of Madagascar,132000000,373552094,92,6.5,2799
480,tt2109248,2014-06-25,"['Science Fiction', 'Action', 'Adventure']",Transformers: Age of Extinction,210000000,1104054072,165,5.8,5612
481,tt0455944,2014-09-24,"['Thriller', 'Action', 'Crime']",The Equalizer,55000000,192330738,132,7.2,5946
482,tt2103281,2014-06-26,"['Science Fiction', 'Action', 'Drama', 'Thriller']",Dawn of the Planet of the Apes,170000000,710644566,130,7.3,8151
483,tt2562232,2014-08-27,"['Drama', 'Comedy']",Birdman or (The Unexpected Virtue of Ignorance),18000000,103215094,120,7.5,9541
484,tt2170439,2014-11-26,['Comedy'],Horrible Bosses 2,42000000,107670357,108,6.2,3024
485,tt2975578,2014-07-17,"['Horror', 'Thriller']",The Purge: Anarchy,9000000,111928365,104,6.6,4545
486,tt1956620,2014-07-17,['Comedy'],Sex Tape,40000000,126069509,97,5.3,3142
487,tt1924435,2014-08-13,['Comedy'],Let's Be Cops,17000000,136621271,104,6.4,1945
488,tt1791528,2014-12-25,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",Inherent Vice,20000000,14710975,148,6.6,1705
489,tt1631867,2014-05-27,"['Action', 'Science Fiction']",Edge of Tomorrow,178000000,370541256,113,7.6,9634
490,tt1205537,2014-01-15,"['Action', 'Drama', 'Thriller']",Jack Ryan: Shadow Recruit,60000000,135511030,105,6.1,2010
491,tt1971325,2014-10-09,"['Thriller', 'Science Fiction']",Automata,7000000,0,110,5.7,1110
492,tt2170593,2014-10-09,['Comedy'],St. Vincent,13000000,54837234,102,7.1,1276
493,tt1646971,2014-06-09,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",How to Train Your Dragon 2,145000000,609123048,102,7.7,6723
494,tt2278388,2014-02-26,"['Comedy', 'Drama']",The Grand Budapest Hotel,30000000,174600318,100,8.0,9900
495,tt1600196,2014-09-12,"['Drama', 'Crime']",The Drop,12600000,19054534,106,6.7,1444
496,tt2179136,2014-12-11,"['War', 'Action']",American Sniper,58800000,542307423,133,7.4,9280
497,tt1877832,2014-05-15,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",X-Men: Days of Future Past,250000000,747862775,131,7.5,11561
498,tt2872732,2014-07-25,"['Action', 'Science Fiction']",Lucy,40000000,458863600,89,6.4,11830
499,tt3322940,2014-10-02,['Horror'],Annabelle,6500000,257047661,99,5.7,4268
500,tt2582846,2014-05-16,"['Romance', 'Drama']",The Fault in Our Stars,12000000,307166834,125,7.6,8629
501,tt1204977,2014-10-24,['Horror'],Ouija,5000000,103590271,89,5.1,1966
502,tt2357291,2014-03-19,"['Adventure', 'Comedy', 'Family', 'Animation']",Rio 2,103000000,500188435,102,6.4,2286
503,tt1872181,2014-04-16,"['Action', 'Adventure', 'Fantasy']",The Amazing Spider-Man 2,200000000,708962323,142,6.4,8504
504,tt2397535,2014-08-28,"['Science Fiction', 'Thriller']",Predestination,5500000,4824499,97,7.4,4156
505,tt2802144,2014-12-13,"['Crime', 'Comedy', 'Action', 'Adventure']",Kingsman: The Secret Service,81000000,414351546,129,7.6,11972
506,tt1253863,2014-03-05,"['Action', 'War', 'Fantasy']",300: Rise of an Empire,110000000,337580051,102,6.1,4605
507,tt2321549,2014-05-22,"['Drama', 'Horror']",The Babadook,2000000,10312540,94,6.5,4249
508,tt1726592,2014-09-03,"['Mystery', 'Thriller']",Before I Go to Sleep,22000000,15447154,92,6.4,1325
509,tt1686821,2014-02-07,"['Comedy', 'Action', 'Fantasy']",Vampire Academy,30000000,15391979,104,6.0,1173
510,tt1638002,2014-10-16,"['Comedy', 'Romance']","Love, Rosie",0,4439431,102,7.8,4459
511,tt0365907,2014-09-18,"['Crime', 'Drama', 'Mystery', 'Thriller']",A Walk Among the Tombstones,28000000,53181600,113,6.3,1944
512,tt0831387,2014-05-14,"['Action', 'Drama', 'Science Fiction']",Godzilla,160000000,529076069,123,6.2,6059
513,tt1872194,2014-10-08,['Drama'],The Judge,50000000,83719388,141,7.3,2810
514,tt2788710,2014-12-25,"['Action', 'Comedy']",The Interview,44000000,12342632,112,6.2,4199
515,tt2015381,2014-07-30,"['Action', 'Science Fiction', 'Adventure']",Guardians of the Galaxy,170000000,772776600,121,7.9,20843
516,tt2096672,2014-11-12,['Comedy'],Dumb and Dumber To,40000000,169837010,110,5.5,2221
517,tt1355630,2014-08-21,['Drama'],If I Stay,11000000,78874843,106,7.4,3281
518,tt2626350,2014-07-16,"['Romance', 'Drama', 'Music']",Step Up All In,45000000,86165646,112,6.8,1461
519,tt2369135,2014-03-13,"['Action', 'Crime', 'Drama', 'Thriller']",Need for Speed,66000000,203277636,130,6.2,2885
520,tt2884206,2014-07-18,"['Science Fiction', 'Drama']",I Origins,0,336472,106,7.6,2230
521,tt1408253,2014-01-07,"['Action', 'Comedy']",Ride Along,25000000,153997819,99,6.2,1530
522,tt1234721,2014-01-30,"['Action', 'Science Fiction']",RoboCop,120000000,242688965,102,5.8,3964
523,tt1418377,2014-01-22,"['Horror', 'Thriller']","I, Frankenstein",65000000,71154592,92,5.2,1281
524,tt2262227,2014-10-01,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",The Book of Life,50000000,97437106,95,7.4,1568
525,tt2883512,2014-05-08,['Comedy'],Chef,11000000,45967935,114,7.1,2170
526,tt2557490,2014-05-22,"['Comedy', 'Western']",A Million Ways to Die in the West,40000000,86410000,116,5.9,2648
527,tt2004420,2014-05-08,['Comedy'],Neighbors,18000000,270665134,96,6.2,5236
528,tt2318092,2014-02-12,"['Drama', 'Romance']",Endless Love,20000000,34077920,103,6.8,1162
529,tt2316801,2014-02-12,"['Fantasy', 'Romance']",Beauty and the Beast,33000000,49100000,112,5.9,1454
530,tt2106361,2014-08-06,"['Action', 'Thriller']",Into the Storm,50000000,160602194,89,5.9,1385
531,tt3416742,2014-06-19,"['Comedy', 'Horror']",What We Do in the Shadows,1600000,6263224,86,7.6,2138
532,tt1109624,2014-11-24,"['Comedy', 'Adventure', 'Family']",Paddington,55000000,259207227,96,7.1,2292
533,tt0864835,2014-02-07,"['Animation', 'Adventure', 'Family']",Mr. Peabody & Sherman,145000000,272912430,92,6.7,1630
534,tt0787474,2014-09-10,"['Animation', 'Comedy', 'Family', 'Fantasy']",The Boxtrolls,60000000,108255770,97,6.6,1186
535,tt2203939,2014-04-16,"['Comedy', 'Romance']",The Other Woman,40000000,196781193,109,6.3,2637
536,tt0435651,2014-08-11,"['Drama', 'Science Fiction']",The Giver,25000000,66980456,94,6.5,3544
537,tt1809398,2014-12-25,"['Drama', 'War']",Unbroken,65000000,163442937,137,7.5,2804
538,tt3612616,2014-05-22,['Drama'],Mommy,4900000,3494070,138,8.3,1805
539,tt1843866,2014-03-20,"['Action', 'Adventure', 'Science Fiction']",Captain America: The Winter Soldier,170000000,714766572,136,7.7,13112
540,tt2333784,2014-08-04,"['Action', 'Adventure', 'Thriller']",The Expendables 3,90000000,206172544,127,6.2,3440
541,tt1490017,2014-02-06,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",The Lego Movie,60000000,469160692,100,7.4,5567
542,tt3203616,2014-09-11,"['Fantasy', 'Comedy', 'Drama']",The Cobbler,0,0,98,5.7,1113
543,tt1100089,2014-05-19,"['Drama', 'Thriller']",Foxcatcher,24000000,12096300,134,6.7,1661
544,tt2024469,2014-02-26,"['Action', 'Thriller', 'Mystery']",Non-Stop,50000000,222809600,106,6.8,3835
545,tt2911666,2014-10-22,"['Action', 'Thriller']",John Wick,20000000,88761661,101,7.3,12930
546,tt1126590,2014-12-24,['Drama'],Big Eyes,10000000,28883511,105,7.0,2586
547,tt2910814,2014-03-15,"['Thriller', 'Science Fiction']",The Signal,4000000,2665322,97,5.9,1078
548,tt3316960,2014-12-05,['Drama'],Still Alice,5000000,43884652,101,7.5,2274
549,tt2140619,2014-09-26,"['Romance', 'Comedy']",Two Night Stand,0,18612,86,6.5,1452
550,tt2294449,2014-06-05,"['Crime', 'Comedy', 'Action']",22 Jump Street,50000000,188441614,112,6.9,5895
551,tt2463288,2014-05-02,['Comedy'],Walk of Shame,15000000,59209,95,5.9,1011
552,tt1972779,2014-10-15,"['Drama', 'Romance']",The Best of Me,26000000,35926213,117,7.4,1907
553,tt2377322,2014-07-01,"['Thriller', 'Crime', 'Horror']",Deliver Us from Evil,30000000,87937815,118,6.1,1353
554,tt2265171,2014-03-27,"['Action', 'Crime', 'Thriller']",The Raid 2,4500000,6566916,150,7.7,1470
555,tt1959490,2014-03-07,"['Drama', 'Adventure']",Noah,125000000,362637473,138,5.6,4591
556,tt0443465,2014-09-11,"['Drama', 'Romance', 'Comedy']",Before We Go,0,37151,89,6.6,1206
557,tt2305051,2014-01-16,['Drama'],Wild,15000000,52501541,115,7.0,1685
558,tt2870756,2014-07-25,"['Comedy', 'Drama', 'Romance']",Magic in the Moonlight,16800000,51029361,97,6.5,1549
559,tt1921064,2014-02-18,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",Pompeii,100000000,117831631,105,5.4,2428
560,tt2692904,2014-04-10,"['Drama', 'Thriller']",Locke,2000000,4635300,85,6.9,1672
561,tt2980516,2014-11-26,"['Drama', 'Romance']",The Theory of Everything,15000000,123726688,123,7.9,7740
562,tt1430612,2014-04-22,"['Action', 'Crime', 'Drama']",Brick Mansions,28000000,68896829,90,5.9,1063
563,tt2870612,2014-08-14,"['Horror', 'Thriller']","As Above, So Below",5000000,40100000,93,6.4,1810
564,tt1020072,2014-12-25,"['History', 'Drama']",Selma,20000000,66787908,127,7.5,1615
565,tt1567437,2014-01-19,"['Comedy', 'Crime']",The Voices,0,0,101,6.2,1140
566,tt2172934,2014-02-14,"['Action', 'Drama', 'Thriller', 'Crime']",3 Days to Kill,28000000,52597999,113,6.0,1506
567,tt3011894,2014-08-21,"['Drama', 'Thriller', 'Comedy']",Wild Tales,4000000,27007072,125,7.8,1966
568,tt1605717,2014-05-02,"['Comedy', 'Drama', 'Mystery']",Frank,1000000,1897363,95,6.9,1128
569,tt2388715,2014-04-03,['Horror'],Oculus,5000000,44030246,104,6.4,2041
570,tt1065073,2014-06-05,['Drama'],Boyhood,4000000,44349000,165,7.5,3674
571,tt2209764,2014-04-16,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",Transcendence,100000000,103039258,119,6.0,4046
572,tt1800246,2014-01-29,"['Comedy', 'Romance']",That Awkward Moment,8000000,26049082,94,6.1,2018
573,tt2980592,2014-09-17,"['Mystery', 'Thriller', 'Action']",The Guest,5000000,2367161,100,6.5,1119
574,tt2177771,2014-01-24,"['War', 'Drama', 'History', 'Action']",The Monuments Men,70000000,154984035,118,6.0,2581
575,tt3438354,2014-02-06,['Comedy'],I Can Quit Whenever I Want,2000000,54606,100,7.5,1344
576,tt2800240,2014-04-16,['Comedy'],Serial (Bad) Weddings,13000000,176404493,94,6.8,2600
577,tt3547740,2014-12-17,"['Comedy', 'Music']",The Bélier Family,11000000,0,105,6.9,1750
578,tt3013602,2014-04-16,['Comedy'],Babysitting,3400000,20258904,85,6.9,1410
579,tt2096673,2015-06-09,"['Drama', 'Comedy', 'Animation', 'Family']",Inside Out,175000000,857611174,95,7.9,15141
580,tt3659388,2015-09-30,"['Drama', 'Adventure', 'Science Fiction']",The Martian,108000000,630161890,141,7.7,14332
581,tt2322441,2015-02-11,"['Drama', 'Romance', 'Thriller']",Fifty Shades of Grey,4000000,571006128,125,5.7,8252
582,tt2908446,2015-03-18,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Insurgent,110000000,295238201,119,6.3,7775
583,tt2395427,2015-04-22,"['Action', 'Adventure', 'Science Fiction']",Avengers: Age of Ultron,250000000,1405403694,141,7.3,16136
584,tt2120120,2015-07-16,"['Action', 'Comedy', 'Science Fiction']",Pixels,88000000,243637091,105,5.6,5346
585,tt2126355,2015-05-27,"['Action', 'Drama', 'Thriller']",San Andreas,110000000,470490832,114,6.1,6007
586,tt0478970,2015-07-14,"['Science Fiction', 'Action', 'Adventure']",Ant-Man,130000000,519311965,117,7.1,14236
587,tt2848292,2015-05-07,"['Comedy', 'Music']",Pitch Perfect 2,29000000,287506194,115,6.9,4154
588,tt2488496,2015-12-15,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",Star Wars: The Force Awakens,245000000,2068223624,136,7.4,14689
589,tt3235888,2015-02-04,['Horror'],It Follows,2000000,14674076,101,6.5,4229
590,tt2231253,2015-01-14,"['Thriller', 'Crime', 'Action']",Wild Card,30000000,0,92,5.5,1123
591,tt2717822,2015-01-13,"['Crime', 'Thriller', 'Action']",Blackhat,70000000,17752940,133,5.4,1341
592,tt1340138,2015-06-23,"['Science Fiction', 'Action', 'Thriller', 'Adventure']",Terminator Genisys,155000000,440603537,126,5.9,6172
593,tt1823672,2015-03-04,"['Crime', 'Action', 'Science Fiction']",Chappie,49000000,104399548,120,6.7,5787
594,tt1964418,2015-05-19,"['Adventure', 'Family', 'Mystery', 'Science Fiction']",Tomorrowland,190000000,209154322,130,6.2,5359
595,tt1014763,2015-03-15,"['Crime', 'Thriller']",Child 44,50000000,3324330,137,6.2,1097
596,tt1617661,2015-02-04,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']",Jupiter Ascending,176000003,183987723,127,5.4,5085
597,tt2199571,2015-03-11,"['Action', 'Drama', 'Thriller']",Run All Night,50000000,71561644,114,6.4,2008
598,tt2140379,2015-07-10,"['Science Fiction', 'Mystery', 'Thriller']",Self/less,26000000,31807156,116,6.3,2140
599,tt1661199,2015-03-12,"['Romance', 'Fantasy', 'Family', 'Drama']",Cinderella,95000000,543514353,105,6.8,5354
600,tt1392190,2015-05-13,"['Action', 'Adventure', 'Science Fiction']",Mad Max: Fury Road,150000000,378858340,121,7.5,16658
601,tt3488710,2015-09-30,"['Adventure', 'Drama', 'Thriller']",The Walk,35000000,61181942,123,6.9,2251
602,tt2379713,2015-10-26,"['Action', 'Adventure', 'Thriller']",Spectre,245000000,880674609,148,6.5,7715
603,tt1798684,2015-03-24,"['Action', 'Drama']",Southpaw,30000000,91709827,123,7.4,4034
604,tt0369610,2015-06-06,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Jurassic World,150000000,1671713208,124,6.6,15780
605,tt3152624,2015-07-17,"['Comedy', 'Romance']",Trainwreck,35000000,140795793,125,5.8,1960
606,tt1051904,2015-08-05,"['Adventure', 'Horror', 'Comedy']",Goosebumps,58000000,158162788,103,6.2,2650
607,tt2637276,2015-06-25,['Comedy'],Ted 2,68000000,215863606,115,6.2,5011
608,tt2820852,2015-04-01,"['Action', 'Thriller']",Furious 7,190000000,1515047671,137,7.3,7641
609,tt1502712,2015-08-05,"['Action', 'Adventure', 'Science Fiction']",Fantastic Four,120000000,167977596,100,4.4,4381
610,tt1979388,2015-11-14,"['Adventure', 'Animation', 'Family']",The Good Dinosaur,200000000,332207671,93,6.7,3827
611,tt4263482,2015-11-11,"['Mystery', 'Horror', 'Drama']",The Witch,3500000,40423945,92,6.7,3908
612,tt2938956,2015-09-03,"['Thriller', 'Action', 'Crime']",The Transporter Refueled,25000000,72629670,96,5.5,1007
613,tt0884732,2015-01-16,['Comedy'],The Wedding Ringer,23000000,79799880,101,6.5,1138
614,tt3076658,2015-11-25,['Drama'],Creed,37000000,173567581,133,7.4,4879
615,tt1355683,2015-09-04,"['Drama', 'Crime']",Black Mass,53000000,98837872,122,6.4,2397
616,tt4046784,2015-09-09,"['Action', 'Science Fiction', 'Thriller']",Maze Runner: The Scorch Trials,61000000,312296056,132,6.7,7358
617,tt3567288,2015-09-10,"['Horror', 'Thriller', 'Mystery']",The Visit,5000000,98450062,94,6.2,3139
618,tt2503944,2015-10-02,"['Drama', 'Comedy']",Burnt,20000000,36606743,100,6.4,2200
619,tt1390411,2015-11-20,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",In the Heart of the Sea,100000000,93820758,122,6.7,2682
620,tt1951266,2015-11-18,"['Action', 'Adventure', 'Science Fiction']",The Hunger Games: Mockingjay - Part 2,160000000,653428261,137,6.9,8910
621,tt1029360,2015-05-20,"['Horror', 'Thriller']",Poltergeist,35000000,95437994,93,5.2,1725
622,tt2224026,2015-03-18,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']",Home,135000000,368871007,94,6.8,2805
623,tt3464902,2015-07-10,"['Thriller', 'Comedy', 'Drama', 'Romance', 'Science Fiction']",The Lobster,4000000,15656193,118,7.0,3877
624,tt3397884,2015-09-17,"['Action', 'Crime', 'Thriller']",Sicario,30000000,84025816,122,7.3,5425
625,tt1663202,2015-12-25,"['Western', 'Drama', 'Adventure']",The Revenant,135000000,532950503,157,7.5,13311
626,tt1881002,2015-05-08,"['Horror', 'Drama', 'Mystery']",Maggie,4000000,187112,95,5.3,1125
627,tt2381249,2015-07-23,"['Action', 'Adventure']",Mission: Impossible - Rogue Nation,150000000,682330139,131,7.1,6106
628,tt2726560,2015-04-09,"['Drama', 'Romance']",The Longest Ride,34000000,63013281,128,7.5,2246
629,tt2510894,2015-09-21,"['Animation', 'Comedy', 'Family', 'Fantasy']",Hotel Transylvania 2,80000000,473226958,89,6.7,3847
630,tt3460252,2015-12-25,"['Crime', 'Drama', 'Mystery', 'Western']",The Hateful Eight,44000000,155760117,188,7.7,10007
631,tt2679042,2015-08-20,"['Action', 'Crime', 'Thriller']",Hitman: Agent 47,35000000,81967450,96,5.7,2065
632,tt1596363,2015-12-11,"['Comedy', 'Drama']",The Big Short,28000000,133346506,131,7.3,5897
633,tt0470752,2015-01-16,"['Drama', 'Science Fiction']",Ex Machina,15000000,36869414,108,7.6,9398
634,tt1398426,2015-08-13,"['Drama', 'Music']",Straight Outta Compton,28000000,201634991,147,7.7,2482
635,tt3045616,2015-01-21,"['Comedy', 'Adventure']",Mortdecai,60000000,30418560,106,5.4,1983
636,tt1524930,2015-07-28,['Comedy'],Vacation,31000000,104384188,99,6.3,2529
637,tt2381941,2015-02-25,"['Romance', 'Comedy', 'Crime', 'Drama']",Focus,50100000,153962963,105,6.8,5276
638,tt1781922,2015-08-26,"['Action', 'Thriller']",No Escape,5000000,54418872,103,6.8,1651
639,tt2402927,2015-11-20,"['Romance', 'Drama']",Carol,0,40272135,118,7.5,2464
640,tt3622592,2015-06-18,"['Drama', 'Mystery', 'Romance']",Paper Towns,12000000,85512300,109,6.0,4086
641,tt0810819,2015-01-01,['Drama'],The Danish Girl,15000000,64191523,120,7.6,4436
642,tt3170832,2015-10-16,"['Drama', 'Thriller']",Room,6000000,35401758,117,8.1,6651
643,tt1618442,2015-10-21,"['Fantasy', 'Action', 'Adventure', 'Science Fiction']",The Last Witch Hunter,90000000,146936910,106,5.9,2620
644,tt3440298,2015-07-31,"['Family', 'TV Movie', 'Music', 'Adventure']",Descendants,0,0,112,7.0,1556
645,tt1895587,2015-11-06,"['Drama', 'Thriller', 'History']",Spotlight,20000000,88346473,129,7.8,5910
646,tt3195644,2015-06-04,"['Drama', 'Horror', 'Thriller']",Insidious: Chapter 3,10000000,104303851,97,6.3,2270
647,tt3787590,2015-08-26,"['Drama', 'Music', 'Romance', 'Comedy']",We Are Your Friends,6000000,11122090,96,6.4,1497
648,tt1666801,2015-02-20,"['Romance', 'Comedy']",The DUFF,8500000,43528634,100,6.8,3465
649,tt2719848,2015-09-10,"['Adventure', 'Drama', 'Action']",Everest,55000000,203427584,121,6.8,3408
650,tt1638355,2015-08-13,"['Comedy', 'Action', 'Adventure']",The Man from U.N.C.L.E.,75000000,108145109,116,7.1,4178
651,tt1528854,2015-12-25,['Comedy'],Daddy's Home,50000000,242786137,96,6.2,2106
652,tt4062536,2015-05-17,"['Horror', 'Crime', 'Thriller']",Green Room,5000000,3220371,95,6.7,1685
653,tt2080374,2015-10-09,"['Drama', 'History']",Steve Jobs,30000000,34441873,122,6.8,3041
654,tt2436386,2015-01-28,"['Science Fiction', 'Thriller']",Project Almanac,12000000,32248241,106,6.6,1732
655,tt3450650,2015-04-16,"['Action', 'Comedy', 'Family']",Paul Blart: Mall Cop 2,38000000,107597242,94,5.1,1097
656,tt1754656,2015-07-29,"['Adventure', 'Animation', 'Fantasy', 'Family']",The Little Prince,64000000,97571250,108,7.6,1894
657,tt3713166,2015-04-17,"['Horror', 'Thriller']",Unfriended,1000000,62882090,82,5.4,2361
658,tt2058673,2015-12-03,"['Action', 'Crime', 'Thriller']",Point Break,105000000,133718711,114,5.8,1560
659,tt3682448,2015-10-15,"['Thriller', 'Drama']",Bridge of Spies,40000000,165478348,141,7.2,5049
660,tt2967224,2015-05-08,"['Action', 'Comedy', 'Crime']",Hot Pursuit,35000000,51680201,87,5.6,1172
661,tt2381111,2015-10-20,"['Drama', 'Romance']",Brooklyn,11000000,62076141,111,7.3,2316
662,tt2279373,2015-01-28,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",The SpongeBob Movie: Sponge Out of Water,74000000,311594032,93,5.9,1472
663,tt3316948,2015-08-19,"['Comedy', 'Action']",American Ultra,28000000,27139524,96,6.0,2026
664,tt1850457,2015-12-18,['Comedy'],Sisters,30000000,105011053,118,5.9,1046
665,tt3850214,2015-06-19,"['Crime', 'Drama', 'Comedy']",Dope,700000,17986781,103,7.1,1071
666,tt3319920,2015-10-01,"['Horror', 'Mystery', 'Thriller', 'Crime']",Regression,0,17671101,106,5.5,1281
667,tt2057392,2015-09-11,"['Drama', 'Thriller', 'War']",Eye in the Sky,13000000,18704595,102,7.1,1017
668,tt4007502,2015-03-09,"['Adventure', 'Animation', 'Family']",Frozen Fever,0,0,8,6.8,1306
669,tt1727776,2015-10-23,"['Comedy', 'Horror']",Scouts Guide to the Zombie Apocalypse,15000000,14860766,93,6.4,1165
670,tt3605418,2015-06-26,"['Drama', 'Thriller', 'Horror']",Knock Knock,2500000,6341684,99,5.1,1876
671,tt1172049,2015-09-10,"['Comedy', 'Drama']",Demolition,10000000,4366460,101,6.7,1346
672,tt2974918,2015-12-17,"['Adventure', 'Animation', 'Comedy', 'Family']",Alvin and the Chipmunks: The Road Chip,0,233755553,92,6.0,1086
673,tt3079380,2015-05-06,"['Action', 'Comedy', 'Crime']",Spy,65000000,235666219,120,6.8,4466
674,tt2554274,2015-10-13,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",Crimson Peak,55000000,74679822,119,6.5,3454
675,tt2561572,2015-03-26,['Comedy'],Get Hard,40000000,111811453,100,6.0,1845
676,tt2452042,2015-11-01,"['Adventure', 'Comedy', 'Animation', 'Family']",The Peanuts Movie,99000000,246233113,88,6.7,1065
677,tt3312830,2015-05-20,"['Comedy', 'Drama']",Youth,13360000,2000000,118,6.9,1349
678,tt2446980,2015-12-24,"['Drama', 'Comedy']",Joy,60000000,101134059,124,6.5,3127
679,tt3278330,2015-05-14,"['Romance', 'Fantasy', 'Horror']",Tale of Tales,12000000,0,134,6.2,1040
680,tt3203606,2015-10-27,['Drama'],Trumbo,15000000,8235661,124,7.2,1074
681,tt2401878,2015-12-30,"['Animation', 'Comedy', 'Drama', 'Romance']",Anomalisa,8000000,5659286,90,7.1,1135
682,tt2494362,2015-10-23,"['Horror', 'Western']",Bone Tomahawk,1800000,0,132,6.8,1184
683,tt3850590,2015-11-26,"['Horror', 'Comedy', 'Fantasy']",Krampus,15000000,61788393,98,6.0,1262
684,tt3332064,2015-09-24,"['Adventure', 'Family', 'Fantasy']",Pan,150000000,128388320,111,6.0,2047
685,tt3569230,2015-09-09,"['Crime', 'Thriller']",Legend,25000000,42972994,131,6.8,2153
686,tt1243974,2015-05-27,"['Drama', 'Comedy', 'Romance']",Aloha,37000000,26250020,105,5.4,1470
687,tt1976009,2015-11-10,"['Drama', 'Science Fiction', 'Thriller']",Victor Frankenstein,40000000,34227298,109,5.8,1421
688,tt4178092,2015-07-30,"['Thriller', 'Mystery', 'Drama', 'Horror']",The Gift,5000000,58978653,108,6.7,2140
689,tt2752772,2015-08-19,['Horror'],Sinister 2,10000000,52882018,97,5.8,1404
690,tt2361509,2015-09-24,['Comedy'],The Intern,35000000,194564672,121,7.1,4369
691,tt3168230,2015-06-19,"['Drama', 'Mystery']",Mr. Holmes,0,29355203,103,6.5,1318
692,tt2268016,2015-07-01,"['Comedy', 'Drama']",Magic Mike XXL,14800000,117813057,115,6.2,1312
693,tt3775086,2015-10-17,"['Action', 'Drama', 'Comedy', 'Thriller', 'Science Fiction']",They Call Me Jeeg,1900000,0,112,7.5,1839
694,tt2910904,2015-10-01,"['Drama', 'Comedy']",The Dressmaker,11930000,18340000,118,6.9,1119
695,tt2400463,2015-08-05,['Thriller'],The Invitation,0,231737,100,6.5,1547
696,tt1291570,2015-09-03,"['Thriller', 'Crime', 'Mystery']",Solace,0,22586863,101,6.3,1511
697,tt1655441,2015-04-16,"['Fantasy', 'Drama', 'Romance']",The Age of Adaline,25000000,65663276,112,7.4,4467
698,tt3530002,2015-11-20,"['Comedy', 'Adventure', 'Fantasy']",The Night Before,25000000,52395996,101,6.1,1128
699,tt3322364,2015-11-12,['Drama'],Concussion,35000000,50363790,123,7.1,1782
700,tt2293640,2015-06-17,"['Family', 'Animation', 'Adventure', 'Comedy']",Minions,74000000,1156730962,91,6.4,8171
701,tt3715320,2015-07-17,"['Drama', 'Comedy']",Irrational Man,11000000,27391084,95,6.5,1711
702,tt3181822,2015-01-23,['Thriller'],The Boy Next Door,4000000,52425855,91,4.6,1525
703,tt1365050,2015-09-11,"['Drama', 'War']",Beasts of No Nation,6000000,9077700,137,7.6,1092
704,tt2582496,2015-06-12,"['Comedy', 'Drama']",Me and Earl and the Dying Girl,0,0,105,7.6,1855
705,tt3472226,2015-05-22,"['Action', 'Comedy', 'Science Fiction', 'Fantasy']",Kung Fury,630019,0,31,7.5,1318
706,tt2273657,2015-04-17,"['Crime', 'Drama', 'Mystery']",True Story,0,4719695,100,6.3,1301
707,tt4176826,2015-10-08,['Comedy'],Look Who's Back,3196621,25513752,116,6.8,1265
708,tt2884018,2015-08-16,"['History', 'Drama', 'War', 'Adventure']",Macbeth,15000000,16322067,113,6.5,1037
709,tt3072482,2015-09-12,"['Action', 'Adventure', 'Science Fiction']",Hardcore Henry,10000000,14333790,97,6.2,1540
710,tt3118452,2015-05-28,"['Science Fiction', 'Mystery', 'Drama', 'Thriller']",Circle,0,0,87,6.0,1150
711,tt3077214,2015-10-16,"['Drama', 'History']",Suffragette,14000000,16002420,106,7.3,1179
712,tt3774694,2015-07-06,"['Drama', 'Romance']",Love,3000000,249083,134,6.1,1115
713,tt5311514,2016-08-26,"['Romance', 'Animation', 'Drama']",Your Name.,0,357986087,106,8.6,6008
714,tt3498820,2016-04-27,"['Adventure', 'Action', 'Science Fiction']",Captain America: Civil War,250000000,1153296293,147,7.4,16454
715,tt1211837,2016-10-25,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Doctor Strange,165000000,677700000,115,7.4,15363
